주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
352-2-000012,중앙시장제1공영주차장,공영,노외,경상북도 경주시 금성로 295,경상북도 경주시 성건동 339-2,30,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,30,500,10,200,,10000,,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8711,35.84396049,129.2067453,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000009,터미널옆공영주차장,공영,노외,경상북도 경주시 태종로 685번길 9,경상북도 경주시 노서동 247-6,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,200,,10000,,카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8715,35.83903462,129.2026723,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000008,성건동공영주차장,공영,노외,경상북도 경주시 원효로 23,경상북도 경주시 성건동 374-24,25,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8715,35.84243213,129.203246,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000007,중심상가공영주차장,공영,노외,경상북도 경주시 원효로 121-1,경상북도 경주시 황오동 230,209,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,,10000,76000,카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8718,35.84218457,129.2140346,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000006,시청사주차장,공영,노외,경상북도 경주시 양정로 260,경상북도 경주시 동천동 800,112,1,5부제,평일,08:00,19:00,00:00,00:00,00:00,00:00,유료,60,0,10,200,,10000,,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8751,35.85619791,129.2247236,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000005,성동시장공영주차장,공영,노외,경상북도 경주시 원화로281번길 11,경상북도 경주시 성동동 51-1,221,1,미시행,평일+토요일+공휴일,07:00,21:00,06:00,21:00,06:00,21:00,유료,30,500,10,200,,12000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8715,35.84539316,129.2163119,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000003,경주역공영주차장,공영,노외,경상북도 경주시 건천읍 신경주역로 80,경상북도 경주시 건천읍 화천리 1354-1,566,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,200,,6000,76000,카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8713,35.8000765,129.1406698,Y,2026-04-16,B553745,경주시시설관리공단
352-2-000002,제2공영주차장,공영,노외,경상북도 경주시 원효로 145-3,경상북도 경주시 황오동 118-6,78,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8713,35.8421203,129.2167317,Y,2026-04-16,B553745,경주시시설관리공단
352-1-000030,교촌입구,공영,노상,경상북도 경주시 교촌길 39-2,경상북도 경주시 교동 88-5,10,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.8296328,129.2146954,,2026-04-16,B553745,경주시시설관리공단
352-1-000029,양지식당,공영,노상,경상북도 경주시 교촌길 30,경상북도 경주시 황남동 395-16,19,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83045315,129.2140531,,2026-04-16,B553745,경주시시설관리공단
352-1-000028,베이글,공영,노상,경상북도 경주시 교촌길 18,경상북도 경주시 교동 82-2,22,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83158756,129.2138605,,2026-04-16,B553745,경주시시설관리공단
352-1-000027,경주전동차,공영,노상,경상북도 경주시 교촌길 4,경상북도 경주시 황남동 150-3,24,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83289534,129.2140287,,2026-04-16,B553745,경주시시설관리공단
352-1-000026,교동쌈밥,공영,노상,경상북도 경주시 첨성로 77,경상북도 경주시 황남동 328-1,12,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83324181,129.2105587,,2026-04-16,B553745,경주시시설관리공단
352-1-000025,삼거리,공영,노상,경상북도 경주시 첨성로 113,경상북도 경주시 황남동 142-2,29,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83344891,129.2147149,,2026-04-16,B553745,경주시시설관리공단
352-1-000024,대릉원,공영,노상,경상북도 경주시 첨성로 131,경상북도 경주시 황남동 194-10,20,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83457677,129.2154123,,2026-04-16,B553745,경주시시설관리공단
352-1-000023,첨성대,공영,노상,경상북도 경주시 첨성로 151,경상북도 경주시 황남동 104-5,25,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83574219,129.2174873,,2026-04-16,B553745,경주시시설관리공단
352-2-000001,제1공영주차장,공영,노외,경상북도 경주시 중앙로 47번길 13,경상북도 경주시 노동동 191,198,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,세자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8751,35.84383404,129.2103796,Y,2026-04-16,B553745,경주시시설관리공단
352-1-000022,핑크뮬리,공영,노상,경상북도 경주시 첨성로 175,경상북도 경주시 인왕동 807-4,34,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83599416,129.2199391,,2026-04-16,B553745,경주시시설관리공단
352-1-000021,연꽃단지,공영,노상,경상북도 경주시 원화로 119,경상북도 경주시 인왕동 493-1,46,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.83394198,129.2246514,Y,2026-04-16,B553745,경주시시설관리공단
352-1-000020,황성동현대APT,공영,노상,경상북도 경주시 황성로27번길 10,경상북도 경주시 황성동 508-1,26,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,0,0,0,0,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.8661885,129.2136638,,2026-04-16,B553745,경주시시설관리공단
352-1-000019,시청민원실앞,공영,노상,경상북도 경주시 백률로58번길 3,경상북도 경주시 동천동 784-1,16,1,미시행,평일,09:00,20:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.85639493,129.2257325,,2026-04-16,B553745,경주시시설관리공단
352-1-000018,시외버스터미널뒷길,공영,노상,경상북도 경주시 태종로685번길 14,경상북도 경주시 노서동 241-9,17,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.8394702,129.2030005,,2026-04-16,B553745,경주시시설관리공단
352-1-000017,해장국거리,공영,노상,경상북도 경주시 태종로 812,경상북도 경주시 황오동 108-2,15,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.84078553,129.2166321,,2026-04-16,B553745,경주시시설관리공단
352-1-000016,팔우정삼거리,공영,노상,경상북도 경주시 원화로 224,경상북도 경주시 황오동 102-4,12,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,500,10,200,,10000,76000,현금+카드,"50할인(장애인및국가유공자,고엽제후유의증환자탑승시,저공해자동차표지부착차량,경차,임산부-경주시민,두자녀이상다자녀-경주시민,병역명문가),요금면제(도로교통법제2조규정에의한긴급자동차,성실납세증스티커부착차량)",경상북도 경주시시설관리공단,054-750-8716,35.84063541,129.2177308,Y,2026-04-16,B553745,경주시시설관리공단
